nano_seconds,distance
2512,43.161512027491405
2475,42.52577319587628
1351,23.213058419243985
2471,42.457044673539514
3969,68.19587628865979
4634,79.62199312714776
4162,71.51202749140893
1879,32.28522336769759
2115,36.340206185567006
3815,65.54982817869416
3785,65.03436426116838
3344,57.457044673539514
5417,93.07560137457044
4799,82.45704467353951
4054,69.65635738831615
5654,97.14776632302404
5702,97.97250859106529
4407,75.72164948453607
3769,64.7594501718213
5311,91.25429553264604
4429,76.09965635738831
3966,68.14432989690721
1680,28.865979381443296
4238,72.81786941580755
5517,94.79381443298969
2906,49.93127147766323
3975,68.29896907216495
3751,64.45017182130584
1609,27.646048109965633
1214,20.859106529209622
3305,56.786941580756015
2136,36.70103092783505
1759,30.2233676975945
3761,64.62199312714776
3451,59.29553264604811
4137,71.08247422680412
2927,50.29209621993127
4058,69.72508591065292
4166,71.5807560137457
1998,34.329896907216494
5455,93.72852233676976
2005,34.45017182130584
1708,29.347079037800686
4099,70.4295532646048
2296,39.45017182130584
3095,53.1786941580756
5638,96.87285223367697
5373,92.31958762886597
4595,78.95189003436425
4587,78.81443298969072
1165,20.017182130584192
5452,93.67697594501718
3179,54.62199312714776
2320,39.86254295532646
1329,22.835051546391753
4535,77.92096219931271
3710,63.745704467353946
2729,46.89003436426117
4133,71.01374570446735
2683,46.09965635738831
4247,72.97250859106529
5523,94.89690721649484
5002,85.94501718213058
3649,62.69759450171821
3917,67.30240549828179
2502,42.98969072164948
4966,85.32646048109966
3903,67.06185567010309
2026,34.81099656357388
2278,39.140893470790374
3183,54.69072164948453
4099,70.4295532646048
1317,22.62886597938144
3204,55.051546391752574
2717,46.68384879725086
3311,56.89003436426117
4131,70.97938144329896
4035,69.3298969072165
1387,23.831615120274915
2690,46.21993127147766
4410,75.77319587628865
1364,23.436426116838486
5455,93.72852233676976
4666,80.17182130584192
2887,49.60481099656357
2478,42.577319587628864
2065,35.48109965635739
2629,45.171821305841924
1734,29.793814432989688
5508,94.63917525773195
2410,41.408934707903775
1367,23.487972508591064
1787,30.704467353951888
1871,32.14776632302405
3812,65.49828178694158
5327,91.52920962199312
5280,90.72164948453607
4543,78.05841924398625
3952,67.90378006872852
3448,59.24398625429553
1586,27.25085910652921
3107,53.38487972508591
2006,34.46735395189003
4428,76.08247422680412
3037,52.182130584192436
1763,30.29209621993127
2621,45.034364261168385
5417,93.07560137457044
3928,67.4914089347079
4435,76.20274914089347
4739,81.42611683848797
1223,21.013745704467354
3033,52.113402061855666
2414,41.477663230240545
4249,73.00687285223367
3305,56.786941580756015
4826,82.92096219931271
3673,63.10996563573883
4161,71.49484536082474
2768,47.56013745704467
2209,37.955326460481096
3519,60.46391752577319
2471,42.457044673539514
5670,97.42268041237114
3689,63.38487972508591
2098,36.04810996563574
5332,91.61512027491409
2691,46.23711340206185
2003,34.41580756013745
3433,58.986254295532646
4718,81.06529209621992
5661,97.2680412371134
4379,75.24054982817869
3579,61.49484536082474
3760,64.60481099656357
2148,36.90721649484536
3786,65.05154639175258
1018,17.491408934707902
5493,94.38144329896907
3643,62.59450171821305
3652,62.74914089347079
3307,56.8213058419244
4007,68.8487972508591
2809,48.26460481099656
4276,73.47079037800687
2138,36.735395189003434
3513,60.360824742268036
2204,37.86941580756014
4105,70.53264604810997
5025,86.34020618556701
3854,66.21993127147766
1007,17.302405498281786
2036,34.982817869415804
5005,85.99656357388315
2714,46.63230240549828
3162,54.329896907216494
5255,90.29209621993127
2424,41.649484536082475
5006,86.01374570446735
2104,36.15120274914089
4761,81.8041237113402
3971,68.23024054982818
5400,92.78350515463917
4220,72.5085910652921
2410,41.408934707903775
5643,96.95876288659794
1780,30.58419243986254
4014,68.96907216494846
1000,17.18213058419244
3422,58.797250859106526
4373,75.13745704467354
5573,95.75601374570446
2904,49.896907216494846
1631,28.02405498281787
1016,17.457044673539517
5270,90.54982817869416
2102,36.11683848797251
2859,49.123711340206185
2628,45.15463917525773
2330,40.034364261168385
3839,65.96219931271477
1814,31.168384879725085
1222,20.99656357388316
5383,92.4914089347079
1767,30.36082474226804
5696,97.86941580756013
3104,53.33333333333333
4143,71.18556701030927
4395,75.51546391752576
2993,51.42611683848797
4119,70.77319587628865
5271,90.56701030927834
3493,60.01718213058419
4245,72.9381443298969
1256,21.580756013745702
5444,93.53951890034364
2201,37.81786941580756
2823,48.50515463917525
2368,40.687285223367695
4941,84.89690721649484
2426,41.68384879725086
4401,75.61855670103093
3228,55.46391752577319
2655,45.618556701030926
1110,19.072164948453608
2775,47.68041237113402
4326,74.3298969072165
5564,95.60137457044674
3909,67.16494845360825
2525,43.38487972508591
1375,23.625429553264603
4499,77.30240549828179
2106,36.18556701030928
1949,33.487972508591064
3615,62.113402061855666
1240,21.305841924398624
2540,43.6426116838488
1381,23.728522336769757
2611,44.86254295532646
1863,32.01030927835051
5021,86.27147766323024
4351,74.7594501718213
2517,43.24742268041237
1871,32.14776632302405
5522,94.87972508591065
3494,60.034364261168385
1939,33.31615120274914
2182,37.4914089347079
3711,63.76288659793814
4398,75.56701030927834
2154,37.01030927835051
1761,30.257731958762886
4871,83.69415807560136
4122,70.82474226804123
2526,43.4020618556701
1127,19.36426116838488
3588,61.64948453608247
5473,94.03780068728521
2926,50.27491408934708
5435,93.38487972508591
5093,87.5085910652921
3180,54.63917525773196
1602,27.525773195876287
4146,71.23711340206185
1903,32.697594501718214
4376,75.18900343642612
3274,56.25429553264605
1113,19.123711340206185
2939,50.498281786941575
4793,82.35395189003437
5293,90.94501718213058
2349,40.360824742268036
4168,71.61512027491409
1116,19.175257731958762
3694,63.47079037800687
2050,35.2233676975945
1738,29.862542955326457
1567,26.924398625429554
3857,66.27147766323024
3285,56.44329896907216
3011,51.735395189003434
3019,51.87285223367697
1103,18.95189003436426
5505,94.58762886597938
1993,34.24398625429553
2386,40.99656357388316
3815,65.54982817869416
2842,48.83161512027491
3193,54.86254295532646
2664,45.77319587628866
2413,41.460481099656356
2742,47.113402061855666
5381,92.45704467353951
2145,36.855670103092784
4424,76.01374570446735
1323,22.731958762886595
3139,53.934707903780065
3742,64.2955326460481
5601,96.23711340206185
5312,91.27147766323024
2939,50.498281786941575
2435,41.83848797250859
3595,61.76975945017182
2970,51.03092783505154
4861,83.52233676975945
3843,66.03092783505154
3031,52.07903780068728
5203,89.39862542955326
3061,52.59450171821305
4847,83.28178694158075
2027,34.828178694158076
3476,59.725085910652915
2019,34.69072164948454
2455,42.182130584192436
1173,20.15463917525773
1439,24.72508591065292
4538,77.97250859106529
1613,27.714776632302403
1047,17.989690721649485
4143,71.18556701030927
1696,29.140893470790378
4644,79.79381443298969
5667,97.37113402061856
1669,28.67697594501718
1205,20.704467353951888
5083,87.33676975945016
4176,71.75257731958763
4972,85.4295532646048
5161,88.67697594501718
2774,47.66323024054983
5022,86.28865979381443
2507,43.07560137457045
3000,51.546391752577314
5238,90.0
2513,43.1786941580756
2545,43.72852233676976
3677,63.1786941580756
2731,46.92439862542955
4715,81.01374570446735
4764,81.85567010309278
1756,30.171821305841924
5350,91.92439862542955
2128,36.56357388316151
5384,92.5085910652921
4019,69.05498281786942
5110,87.80068728522336
3821,65.6529209621993
2601,44.69072164948454
5144,88.38487972508591
1729,29.707903780068726
1070,18.38487972508591
3246,55.77319587628866
1252,21.512027491408933
3527,60.60137457044673
3969,68.19587628865979
5568,95.6701030927835
1536,26.391752577319586
4753,81.66666666666666
2744,47.14776632302405
5591,96.06529209621992
1828,31.40893470790378
2425,41.666666666666664
3776,64.87972508591065
1994,34.261168384879724
3514,60.37800687285223
1873,32.182130584192436
1705,29.29553264604811
2326,39.965635738831615
5128,88.10996563573883
2647,45.48109965635739
1346,23.127147766323024
1331,22.869415807560138
3081,52.93814432989691
2344,40.27491408934708
1308,22.47422680412371
3123,53.65979381443299
2180,37.457044673539514
3000,51.546391752577314
2940,50.51546391752577
3591,61.70103092783505
4972,85.4295532646048
3400,58.419243986254294
2060,35.39518900343642
5345,91.83848797250859
2713,46.615120274914084
4056,69.69072164948453
3157,54.24398625429553
2043,35.103092783505154
2507,43.07560137457045
1661,28.53951890034364
4378,75.2233676975945
3823,65.6872852233677
4118,70.75601374570446
5580,95.87628865979381
4640,79.72508591065292
3292,56.56357388316151
3621,62.21649484536082
2720,46.735395189003434
3291,56.546391752577314
2125,36.512027491408936
1159,19.914089347079038
4182,71.85567010309278
4852,83.36769759450172
1958,33.6426116838488
4438,76.25429553264604
2409,41.391752577319586
4032,69.27835051546391
4034,69.3127147766323
2300,39.518900343642606
4970,85.39518900343643
2250,38.65979381443299
3181,54.656357388316145
3906,67.11340206185567
3520,60.48109965635739
4523,77.7147766323024
2613,44.896907216494846
5261,90.39518900343643
1558,26.76975945017182
2320,39.86254295532646
1079,18.53951890034364
3007,51.666666666666664
3356,57.66323024054982
5653,97.13058419243985
4374,75.15463917525773
4015,68.98625429553265
5147,88.43642611683849
2182,37.4914089347079
3264,56.08247422680412
2888,49.62199312714776
3795,65.20618556701031
3286,56.460481099656356
2665,45.79037800687285
3242,55.704467353951884
3596,61.78694158075601
4760,81.78694158075601
3076,52.85223367697594
2748,47.21649484536082
2254,38.72852233676976
3369,57.88659793814433
2541,43.65979381443299
3621,62.21649484536082
2936,50.446735395189
4237,72.80068728522336
4960,85.2233676975945
5445,93.55670103092783
2435,41.83848797250859
1945,33.419243986254294
3582,61.546391752577314
2676,45.97938144329897
2036,34.982817869415804
2620,45.01718213058419
3253,55.893470790378004
2855,49.054982817869416
5701,97.95532646048109
2459,42.250859106529205
1974,33.91752577319588
1093,18.780068728522338
3099,53.24742268041237
1117,19.192439862542955
2647,45.48109965635739
5518,94.81099656357388
5466,93.91752577319588
4672,80.27491408934708
2021,34.72508591065292
5115,87.88659793814432
5530,95.01718213058419
1250,21.477663230240548
3682,63.26460481099656
5012,86.1168384879725
1142,19.621993127147764
1247,21.42611683848797
4775,82.0446735395189
1574,27.0446735395189
4693,80.63573883161511
1954,33.57388316151203
1778,30.549828178694156
2326,39.965635738831615
5444,93.53951890034364
5483,94.20962199312714
4337,74.51890034364261
4375,75.17182130584192
3420,58.76288659793814
1906,32.74914089347079
2763,47.47422680412371
1306,22.439862542955325
3503,60.18900343642611
5201,89.36426116838487
3882,66.70103092783505
1395,23.969072164948454
1330,22.852233676975946
3505,60.2233676975945
2302,39.553264604811
2201,37.81786941580756
1982,34.054982817869416
3768,64.74226804123711
1328,22.81786941580756
5213,89.57044673539518
2617,44.965635738831615
4265,73.28178694158075
4787,82.2508591065292
2992,51.408934707903775
4634,79.62199312714776
2116,36.3573883161512
4958,85.18900343642612
5191,89.19243986254295
1515,26.030927835051546
3319,57.02749140893471
5164,88.72852233676976
4228,72.64604810996563
1049,18.02405498281787
1662,28.556701030927833
5449,93.6254295532646
1145,19.67353951890034
3866,66.42611683848797
1874,32.19931271477663
2892,49.69072164948454
5259,90.36082474226804
4060,69.7594501718213
3083,52.97250859106529
1226,21.06529209621993
1929,33.144329896907216
3800,65.29209621993127
3853,66.20274914089347
5329,91.56357388316151
5022,86.28865979381443
1804,30.99656357388316
1668,28.659793814432987
3307,56.8213058419244
5181,89.02061855670102
5412,92.98969072164948
4193,72.0446735395189
1012,17.388316151202748
2442,41.95876288659794
4633,79.60481099656357
4943,84.93127147766323
1245,21.391752577319586
1370,23.53951890034364
5363,92.14776632302404
2901,49.845360824742265
3751,64.45017182130584
5484,94.22680412371133
1980,34.02061855670103
5668,97.38831615120274
2168,37.250859106529205
5160,88.65979381443299
3058,52.54295532646048
5268,90.51546391752576
1998,34.329896907216494
1346,23.127147766323024
4280,73.53951890034364
1412,24.261168384879724
5013,86.13402061855669
4870,83.67697594501718
4478,76.94158075601374
2971,51.04810996563574
2419,41.56357388316151
4809,82.62886597938144
4689,80.56701030927834
5081,87.30240549828179
4390,75.4295532646048
3493,60.01718213058419
2426,41.68384879725086
5171,88.8487972508591
3964,68.10996563573883
5296,90.99656357388315
4014,68.96907216494846
1930,33.161512027491405
4636,79.65635738831615
4852,83.36769759450172
3569,61.32302405498282
4559,78.33333333333333
5626,96.66666666666666
2175,37.371134020618555
3378,58.04123711340206
5317,91.3573883161512
4610,79.20962199312714
4791,82.31958762886597
4988,85.70446735395188
1766,30.343642611683848
2461,42.28522336769759
4153,71.3573883161512
4177,71.76975945017182
1750,30.06872852233677
3834,65.87628865979381
2639,45.34364261168385
2188,37.59450171821306
1696,29.140893470790378
2544,43.71134020618557
4259,73.1786941580756
4412,75.80756013745705
2292,39.38144329896907
2974,51.09965635738831
3138,53.91752577319588
2043,35.103092783505154
2754,47.319587628865975
1253,21.529209621993125
3129,53.76288659793814
1379,23.694158075601372
5620,96.56357388316151
2589,44.48453608247422
3758,64.57044673539518
4866,83.6082474226804
4598,79.00343642611683
4581,78.71134020618557
1015,17.439862542955325
5516,94.77663230240549
2986,51.30584192439862
2378,40.85910652920962
1930,33.161512027491405
5462,93.8487972508591
5310,91.23711340206185
5351,91.94158075601374
4715,81.01374570446735
2654,45.60137457044673
4495,77.23367697594502
1285,22.079037800687285
1291,22.18213058419244
2478,42.577319587628864
2322,39.896907216494846
4327,74.34707903780068
5383,92.4914089347079
4060,69.7594501718213
3362,57.76632302405498
2155,37.02749140893471
2211,37.98969072164948
2714,46.63230240549828
3493,60.01718213058419
2111,36.271477663230236
3288,56.49484536082474
2088,35.876288659793815
2380,40.893470790378004
4083,70.15463917525773
1827,31.391752577319586
4715,81.01374570446735
1194,20.51546391752577
4778,82.09621993127148
5457,93.76288659793813
4301,73.90034364261167
3674,63.12714776632302
1537,26.40893470790378
2586,44.43298969072165
2965,50.945017182130584
5262,90.41237113402062
5546,95.29209621993127
3164,54.36426116838488
2544,43.71134020618557
3661,62.90378006872852
1458,25.051546391752577
3707,63.69415807560137
1062,18.24742268041237
2989,51.3573883161512
4164,71.54639175257732
4435,76.20274914089347
1231,21.151202749140893
5338,91.71821305841924
5169,88.81443298969072
1616,27.76632302405498
2494,42.85223367697594
3171,54.48453608247422
2263,38.88316151202749
3241,55.687285223367695
1367,23.487972508591064
2494,42.85223367697594
4398,75.56701030927834
2662,45.738831615120276
1761,30.257731958762886
1974,33.91752577319588
5416,93.05841924398625
4943,84.93127147766323
2517,43.24742268041237
2381,40.9106529209622
1486,25.532646048109964
3218,55.29209621993127
5290,90.893470790378
4372,75.12027491408935
4444,76.3573883161512
1024,17.594501718213056
5595,96.13402061855669
1456,25.017182130584192
1001,17.19931271477663
4252,73.05841924398625
3534,60.72164948453608
5182,89.03780068728521
4181,71.83848797250859
5327,91.52920962199312
5295,90.97938144329896
5634,96.8041237113402
4384,75.32646048109966
2872,49.34707903780068
3352,57.59450171821305
2096,36.013745704467354
1455,25.0
2051,35.24054982817869
4310,74.05498281786942
5061,86.95876288659794
4536,77.9381443298969
2613,44.896907216494846
1086,18.659793814432987
2411,41.42611683848797
1543,26.512027491408933
1134,19.484536082474225
2976,51.1340206185567
4430,76.1168384879725
2590,44.50171821305842
4797,82.42268041237114
3693,63.45360824742268
3363,57.78350515463917
1690,29.037800687285223
4698,80.72164948453607
5249,90.1890034364261
4405,75.6872852233677
2510,43.12714776632302
3415,58.676975945017176
4449,76.44329896907216
2650,45.53264604810996
3921,67.37113402061856
2117,36.37457044673539
5579,95.85910652920961
5677,97.54295532646047
1196,20.549828178694156
2888,49.62199312714776
1027,17.646048109965633
3839,65.96219931271477
1762,30.274914089347078
2242,38.52233676975945
3723,63.96907216494845
1336,22.9553264604811
3946,67.80068728522336
2987,51.32302405498282
3347,57.508591065292094
3184,54.707903780068726
4268,73.33333333333333
5316,91.34020618556701
3605,61.94158075601374
2825,48.53951890034364
1583,27.19931271477663
3455,59.36426116838488
4079,70.08591065292096
4829,82.97250859106529
5242,90.06872852233677
3604,61.92439862542955
2814,48.350515463917525
4938,84.84536082474226
2862,49.17525773195876
1807,31.04810996563574
1430,24.570446735395187
4923,84.58762886597938
1149,19.74226804123711
4043,69.46735395189003
4414,75.84192439862542
3215,55.24054982817869
3883,66.71821305841924
2597,44.62199312714777
2912,50.034364261168385
3408,58.55670103092783
3010,51.718213058419245
1462,25.120274914089347
4235,72.76632302405498
4290,73.71134020618557
3787,65.06872852233677
2685,46.1340206185567
1048,18.006872852233677
3535,60.73883161512027
5345,91.83848797250859
2788,47.90378006872852
3967,68.16151202749141
1721,29.570446735395187
3156,54.22680412371134
2277,39.123711340206185
1198,20.58419243986254
3132,53.81443298969072
1499,25.756013745704465
4307,74.00343642611683
2344,40.27491408934708
2324,39.93127147766323
4719,81.08247422680412
5425,93.21305841924398
3077,52.86941580756014
4179,71.8041237113402
1857,31.907216494845358
4117,70.73883161512028
3385,58.161512027491405
4607,79.15807560137456
4652,79.93127147766323
1592,27.353951890034363
3362,57.76632302405498
3726,64.02061855670102
4537,77.95532646048109
4651,79.91408934707903
5072,87.14776632302404
5023,86.30584192439862
2634,45.25773195876288
5438,93.43642611683849
4623,79.43298969072164
4102,70.48109965635739
5201,89.36426116838487
2456,42.19931271477663
2719,46.718213058419245
1700,29.209621993127147
3813,65.51546391752576
3547,60.945017182130584
1406,24.15807560137457
1310,22.508591065292094
4262,73.23024054982818
3031,52.07903780068728
2679,46.03092783505154
3399,58.4020618556701
3881,66.68384879725086
3843,66.03092783505154
4374,75.15463917525773
2336,40.13745704467354
1845,31.70103092783505
5602,96.25429553264604
3766,64.70790378006872
5078,87.2508591065292
4844,83.23024054982818
5303,91.1168384879725
2166,37.21649484536082
4598,79.00343642611683
3517,60.429553264604806
4902,84.22680412371133
3713,63.797250859106526
1610,27.663230240549826
5048,86.73539518900343
5184,89.0721649484536
3710,63.745704467353946
5422,93.1615120274914
3325,57.13058419243986
4284,73.6082474226804
4604,79.106529209622
2501,42.97250859106529
4979,85.54982817869416
3800,65.29209621993127
5312,91.27147766323024
2044,35.12027491408934
3666,62.98969072164948
3010,51.718213058419245
2705,46.477663230240545
4234,72.74914089347078
2374,40.79037800687285
2935,50.429553264604806
3923,67.40549828178693
5303,91.1168384879725
3420,58.76288659793814
3971,68.23024054982818
1048,18.006872852233677
5241,90.05154639175257
4272,73.4020618556701
2806,48.213058419243985
4210,72.33676975945016
2790,47.93814432989691
3446,59.20962199312714
3977,68.33333333333333
2086,35.84192439862543
3651,62.73195876288659
4826,82.92096219931271
3242,55.704467353951884
2031,34.896907216494846
5030,86.42611683848797
5578,95.84192439862542
4084,70.17182130584192
5528,94.9828178694158
5003,85.96219931271477
3887,66.78694158075601
4706,80.85910652920961
1521,26.1340206185567
4805,82.56013745704468
4985,85.6529209621993
4879,83.8316151202749
1157,19.879725085910653
2259,38.81443298969072
1155,19.84536082474227
5284,90.79037800687284
4743,81.49484536082474
3410,58.59106529209622
2278,39.140893470790374
1154,19.828178694158076
1809,31.082474226804123
2665,45.79037800687285
1421,24.415807560137456
3648,62.68041237113402
2565,44.072164948453604
4851,83.35051546391752
3702,63.60824742268041
2804,48.1786941580756
1969,33.83161512027491
1464,25.15463917525773
2019,34.69072164948454
2298,39.48453608247422
3054,52.47422680412371
1707,29.329896907216494
4406,75.70446735395188
2929,50.32646048109965
3407,58.53951890034364
4060,69.7594501718213
3969,68.19587628865979
3234,55.567010309278345
1854,31.85567010309278
2009,34.51890034364261
4712,80.96219931271477
3820,65.63573883161511
5694,97.83505154639175
2657,45.65292096219931
1548,26.597938144329895
1836,31.546391752577318
5337,91.70103092783505
5355,92.0103092783505
3047,52.35395189003436
4492,77.18213058419244
1983,34.072164948453604
4332,74.43298969072164
4329,74.38144329896907
4678,80.37800687285223
1233,21.185567010309278
3011,51.735395189003434
3648,62.68041237113402
5602,96.25429553264604
5271,90.56701030927834
2719,46.718213058419245
3023,51.94158075601374
3838,65.94501718213058
3401,58.43642611683848
4952,85.08591065292096
3052,52.439862542955325
3325,57.13058419243986
2643,45.41237113402062
3888,66.8041237113402
3062,52.61168384879725
4113,70.6701030927835
4507,77.43986254295532
3837,65.9278350515464
4819,82.80068728522336
5440,93.47079037800687
4489,77.13058419243985
2343,40.25773195876288
4234,72.74914089347078
2478,42.577319587628864
5153,88.53951890034364
4774,82.02749140893471
4265,73.28178694158075
4765,81.87285223367697
2636,45.29209621993127
4632,79.58762886597938
3802,65.32646048109966
1804,30.99656357388316
1253,21.529209621993125
3324,57.113402061855666
3877,66.61512027491409
2211,37.98969072164948
2326,39.965635738831615
2176,37.388316151202744
5098,87.59450171821305
5600,96.21993127147766
2338,40.171821305841924
1809,31.082474226804123
3774,64.84536082474226
2853,49.02061855670103
1521,26.1340206185567
1979,34.003436426116835
4985,85.6529209621993
1536,26.391752577319586
4103,70.49828178694158
2041,35.06872852233677
4652,79.93127147766323
2351,40.39518900343642
1159,19.914089347079038
3542,60.85910652920962
3764,64.67353951890034
5069,87.09621993127148
1850,31.78694158075601
3939,67.68041237113401
4171,71.66666666666666
2280,39.17525773195876
5327,91.52920962199312
4326,74.3298969072165
1108,19.037800687285223
2378,40.85910652920962
1101,18.917525773195877
4689,80.56701030927834
1090,18.728522336769757
2208,37.93814432989691
3172,54.50171821305842
1664,28.591065292096218
4651,79.91408934707903
4705,80.84192439862542
3862,66.3573883161512
5219,89.67353951890034
1959,33.65979381443299
2187,37.577319587628864
2198,37.766323024054984
1241,21.323024054982817
1713,29.432989690721648
2863,49.192439862542955
3913,67.23367697594502
1172,20.13745704467354
5385,92.52577319587628
3864,66.39175257731958
5519,94.82817869415807
5183,89.05498281786942
1363,23.419243986254294
2787,47.88659793814433
2618,44.982817869415804
1509,25.927835051546392
2195,37.7147766323024
1883,32.35395189003436
1458,25.051546391752577
3480,59.793814432989684
5652,97.11340206185567
4486,77.07903780068729
1507,25.893470790378007
2463,42.319587628865975
3300,56.70103092783505
3856,66.25429553264604
2238,38.45360824742268
2141,36.786941580756015
4172,71.68384879725086
4959,85.20618556701031
1771,30.42955326460481
3597,61.8041237113402
2591,44.518900343642606
1220,20.962199312714777
2437,41.87285223367697
3718,63.88316151202749
2492,42.81786941580756
3847,66.09965635738831
1963,33.72852233676976
3044,52.302405498281786
2313,39.74226804123711
2413,41.460481099656356
1873,32.182130584192436
1300,22.33676975945017
3055,52.4914089347079
2254,38.72852233676976
2404,41.30584192439862
1622,27.869415807560134
5163,88.71134020618557
3230,55.498281786941575
3494,60.034364261168385
4383,75.30927835051546
4153,71.3573883161512
1721,29.570446735395187
3262,56.04810996563574
3794,65.18900343642612
5197,89.2955326460481
3383,58.12714776632302
5244,90.10309278350515
2338,40.171821305841924
4453,76.51202749140893
3711,63.76288659793814
5403,92.83505154639175
3990,68.55670103092783
4789,82.2852233676976
5173,88.88316151202748
4295,73.79725085910653
3093,53.144329896907216
1244,21.374570446735394
2110,36.25429553264605
4602,79.0721649484536
5108,87.76632302405498
4490,77.14776632302406
3922,67.38831615120274
1888,32.439862542955325
5239,90.01718213058419
4181,71.83848797250859
4134,71.03092783505154
4081,70.12027491408935
1050,18.04123711340206
2272,39.03780068728522
4428,76.08247422680412
2972,51.06529209621993
4136,71.06529209621993
3562,61.20274914089347
2297,39.46735395189003
2794,48.00687285223368
1026,17.62886597938144
3881,66.68384879725086
2626,45.12027491408934
3636,62.47422680412371
3695,63.487972508591064
4965,85.30927835051546
3275,56.271477663230236
4714,80.99656357388315
5368,92.23367697594502
4235,72.76632302405498
1317,22.62886597938144
4585,78.78006872852234
5259,90.36082474226804
1653,28.4020618556701
2436,41.855670103092784
4466,76.73539518900343
3706,63.676975945017176
2216,38.07560137457045
4535,77.92096219931271
2615,44.93127147766323
1645,28.264604810996563
1599,27.47422680412371
3360,57.73195876288659
5683,97.64604810996563
2037,35.0
1216,20.893470790378007
3393,58.298969072164944
1183,20.326460481099655
1075,18.47079037800687
4192,72.02749140893471
4066,69.86254295532646
4462,76.66666666666666
1564,26.872852233676976
4030,69.24398625429554
3709,63.72852233676976
1644,28.24742268041237
1326,22.783505154639172
4091,70.29209621993127
5376,92.37113402061856
5530,95.01718213058419
4526,77.76632302405498
3693,63.45360824742268
2461,42.28522336769759
2823,48.50515463917525
4564,78.41924398625429
5511,94.69072164948453
5078,87.2508591065292
1808,31.06529209621993
3273,56.23711340206185
2638,45.32646048109965
2875,49.39862542955326
3439,59.0893470790378
2729,46.89003436426117
3104,53.33333333333333
2348,40.34364261168385
4686,80.51546391752576
4162,71.51202749140893
4716,81.03092783505154
1087,18.67697594501718
4400,75.60137457044674
5529,95.0
4996,85.84192439862542
1252,21.512027491408933
3747,64.38144329896907
1884,32.371134020618555
1846,31.71821305841924
5516,94.77663230240549
2843,48.84879725085911
2528,43.43642611683848
4655,79.9828178694158
2822,48.487972508591064
2614,44.914089347079035
1626,27.938144329896907
2714,46.63230240549828
4165,71.56357388316151
2690,46.21993127147766
4618,79.34707903780068
1413,24.278350515463917
3534,60.72164948453608
3747,64.38144329896907
2837,48.74570446735395
2529,43.45360824742268
4016,69.00343642611683
1560,26.804123711340203
1452,24.948453608247423
4472,76.83848797250859
2286,39.27835051546391
3427,58.88316151202749
2880,49.48453608247422
1542,26.49484536082474
4398,75.56701030927834
4676,80.34364261168385
5558,95.49828178694158
5324,91.47766323024055
1513,25.99656357388316
1385,23.797250859106526
3599,61.83848797250859
5627,96.68384879725086
1772,30.446735395189002
2990,51.37457044673539
2144,36.83848797250859
4292,73.74570446735395
2397,41.18556701030928
2687,46.16838487972508
3943,67.74914089347078
3759,64.58762886597938
1112,19.106529209621993
2694,46.28865979381443
2835,48.71134020618557
5390,92.61168384879724
2935,50.429553264604806
1344,23.09278350515464
2391,41.08247422680412
2325,39.94845360824742
2966,50.96219931271477
2520,43.298969072164944
3963,68.09278350515464
2052,35.25773195876288
1630,28.006872852233677
2006,34.46735395189003
3210,55.15463917525773
4756,81.71821305841924
5424,93.19587628865979
3993,68.6082474226804
3511,60.32646048109965
3682,63.26460481099656
3622,62.233676975945016
3692,63.43642611683848
3851,66.16838487972508
5006,86.01374570446735
1655,28.436426116838486
1521,26.1340206185567
3190,54.81099656357388
2108,36.21993127147766
1703,29.261168384879724
1088,18.694158075601372
1485,25.51546391752577
1883,32.35395189003436
5562,95.56701030927834
4296,73.81443298969072
4762,81.8213058419244
4237,72.80068728522336
3970,68.21305841924398
5436,93.4020618556701
4543,78.05841924398625
1827,31.391752577319586
5151,88.50515463917526
2093,35.96219931271477
3538,60.79037800687285
1170,20.103092783505154
5327,91.52920962199312
4323,74.27835051546391
1807,31.04810996563574
5412,92.98969072164948
1057,18.16151202749141
5452,93.67697594501718
1178,20.240549828178693
3959,68.02405498281787
5624,96.63230240549828
4800,82.4742268041237
5355,92.0103092783505
5014,86.1512027491409
3472,59.656357388316145
1230,21.1340206185567
1610,27.663230240549826
3612,62.06185567010309
5639,96.89003436426117
1095,18.814432989690722
4665,80.15463917525773
5007,86.03092783505154
2224,38.213058419243985
3426,58.865979381443296
4265,73.28178694158075
4406,75.70446735395188
4435,76.20274914089347
2756,47.35395189003436
2553,43.865979381443296
2929,50.32646048109965
1150,19.759450171821303
1216,20.893470790378007
2315,39.776632302405496
1513,25.99656357388316
2012,34.57044673539519
4112,70.6529209621993
2273,39.054982817869416
2939,50.498281786941575
4894,84.0893470790378
5520,94.84536082474226
2642,45.39518900343642
3753,64.48453608247422
1836,31.546391752577318
4139,71.1168384879725
4257,73.14432989690721
4636,79.65635738831615
3791,65.13745704467354
4435,76.20274914089347
1126,19.347079037800686
1577,27.096219931271477
5276,90.6529209621993
2810,48.281786941580755
2390,41.06529209621993
5437,93.41924398625429
2142,36.8041237113402
3846,66.08247422680412
3299,56.68384879725085
2663,45.756013745704465
4313,74.106529209622
1044,17.938144329896907
3976,68.31615120274914
3783,65.0
4725,81.18556701030927
3201,55.0
5062,86.97594501718213
2962,50.893470790378004
1884,32.371134020618555
3827,65.75601374570446
4552,78.21305841924398
5702,97.97250859106529
2437,41.87285223367697
3923,67.40549828178693
